INDEX,Unnamed: 1,Unnamed: 2,1. INBOUND TOURISM: Arrivals by region,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.,S.,C. & S.,Basic data and indicators,,,,,Units,Notes,Series,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
584,1.6,584-1.6,,,,Africa,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
584,1.7,584-1.7,,,,Americas,,Thousands,,,1.8,2.1,2.5,2.4,2.1,2,2,2.2,2.2,2.1,1.7,1.5,1.7,1.5,1.3,1.3,1.3,1.1,..,1.1,1.8,1.6,1.6,..,..,..,..,..,
584,1.8,584-1.8,,,,East Asia and the Pacific,,Thousands,,,3.3,3.7,3.4,3.5,2.2,2.9,3.1,3.4,4.4,4.5,5.6,3.9,4.4,3.7,3.3,2.9,2.9,3.2,..,3.4,4,3.4,3.9,..,..,..,..,..,
584,1.9,584-1.9,,,,Europe,,Thousands,,,0.3,0.4,0.4,0.3,0.2,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.1,0.1,..,0.2,0.3,0.2,0.2,..,..,..,..,..,
584,1.10,584-1.10,,,,Middle East,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
584,1.11,584-1.11,,,,South Asia,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
584,1.12,584-1.12,,,,Other not classified,,Thousands,,,..,..,..,..,..,0.2,0.2,0.3,0.4,2.2,1.7,0.2,0.8,0.7,0.6,0.2,0.3,0.2,..,0.2,0.2,0.2,0.3,..,..,..,..,..,
584,1.13,584-1.13,,,,,"of which, nationals residing abroad",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
474,0,474-0,MARTINIQUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,1.5,474-1.5,,,Total,,,Thousands,,TF,458,476,513,548,564,526,460,446,454,471,484,503,501,481,442,478,497,488,490,490,..,..,535.7,537.4,556.3000000000001,312.3,291,556.1,
474,1.6,474-1.6,,,,Africa,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
474,1.7,474-1.7,,,,Americas,,Thousands,,,74,66,78,77,85,80,55,70,72,73,81,79,93,86,63,85,86,78,68,75,..,..,115.1,111.1,114.5,60.8,4.7,133.7,
474,1.8,474-1.8,,,,East Asia and the Pacific,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
474,1.9,474-1.9,,,,Europe,,Thousands,,,379,406,431,467,474,443,403,372,380,396,399,422,405,391,367,389,405,408,419,413,..,..,414.6,423.2,439.1,250.5,285,421.8,
474,1.10,474-1.10,,,,Middle East,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
474,1.11,474-1.11,,,,South Asia,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
474,1.12,474-1.12,,,,Other not classified,,Thousands,,,5,4,4,4,5,3,2,4,2,2,4,2,3,4,12,4,6,2,3,2,..,..,6,3.1,2.7,1,1.3,0.6,
474,1.13,474-1.13,,,,,"of which, nationals residing abroad",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
478,0,478-0,MAURITANIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,1.5,478-1.5,,,Total,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
478,1.6,478-1.6,,,,Africa,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
478,1.7,478-1.7,,,,Americas,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
478,1.8,478-1.8,,,,East Asia and the Pacific,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
478,1.9,478-1.9,,,,Europe,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
478,1.10,478-1.10,,,,Middle East,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
478,1.11,478-1.11,,,,South Asia,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
478,1.12,478-1.12,,,,Other not classified,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
478,1.13,478-1.13,,,,,"of which, nationals residing abroad",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
480,0,480-0,MAURITIUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,1.5,480-1.5,,,Total,,,Thousands,,TF,422,487,536,558,578,657,660,681,702,718,761,788,907,930,871,935,965,965.4,992.5,1038.4,1151.2,1275.3,1341.8,1399.3,1383.4,309,179.7,997.1999999999999,
480,1.6,480-1.6,,,,Africa,,Thousands,,,144,163,164,163,156,164,168,172,174,175,185,189,211,213,204,226,231,270,277.3,273.7,284.1,291.3,301.1,311.8,310,58.7,17.2,206.2,
480,1.7,480-1.7,,,,Americas,,Thousands,,,4,4,6,6,6,8,8,7,8,8,9,10,10,14,13,14,14,16.1,15.2,16.3,17.9,19.8,24.8,25.9,25.4,6.4,2.6,16.5,
480,1.8,480-1.8,,,,East Asia and the Pacific,,Thousands,,,19,23,25,23,21,24,24,25,22,27,29,34,40,40,26,31,46,54.7,79.1,99.1,125.8,124.7,122.8,112.8,88.5,13.4,3.9,19.2,
480,1.9,480-1.9,,,,Europe,,Thousands,,,244,282,326,352,379,440,438,452,466,477,503,511,596,609,580,606,610,556,547.6,571.3,632.3,735.6,781.9,826.4,839,209.4,146.2,678.9,
480,1.10,480-1.10,,,,Middle East,,Thousands,,,..,1,1,1,1,1,1,2,5,4,4,5,5,7,6,6,6,8.9,12.6,12.7,14.4,15.3,19.6,31.5,40.2,7.2,6.4,36.6,
480,1.11,480-1.11,,,,South Asia,,Thousands,,,11,14,14,13,15,20,21,23,27,27,31,39,45,46,41,51,56,59,60.4,65.1,76.4,87.8,90.9,90.3,79.7,13.7,3.3,39.3,
480,1.12,480-1.12,,,,Other not classified,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,1,2,0.7,0.3,0.2,0.3,0.8,0.7,0.6,0.6,0.2,0.1,0.5,
480,1.13,480-1.13,,,,,"of which, nationals residing abroad",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
484,0,484-0,MEXICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,1.5,484-1.5,,,Total,,,Thousands,1/,TF,20241,21395,19351,19392,19043,20642,19810,19666,18665,20618,21914,21352,21606,22930,22346,23290,23403,23402.999999999996,24151,29345.899999999998,32093,35079.2,39290.899999999994,41312.7,45024.399999999994,24283.600000000006,31860.200000000004,38325.49999999999,"1/ Including nationals residing abroad.
2/ By air only.
3/ Non-border tourists and border tourists."
484,1.6,484-1.6,,,,Africa,,Thousands,2/,,..,..,..,..,..,..,..,..,..,..,..,9,10,13,10,15,15,11.6,13.3,18.4,23.7,25.6,27.6,32.7,33.6,8.4,12.9,23.6,
484,1.7,484-1.7,,,,Americas,,Thousands,3/,,19862,21010,18941,18550,18183,19950,19172,19133,18155,19706,19012,18750,18699,19818,20178,20868,21152,21135.8,21755.6,26768.3,29437.4,31490.2,35340.2,38247.9,41938.6,23387.5,30466.3,35440.4,
484,1.8,484-1.8,,,,East Asia and the Pacific,,Thousands,2/,,..,..,..,..,..,..,..,..,..,..,92,100,109,105,78,101,112,193.6,235.4,273.6,322.1,370.1,411.6,437.4,437.2,102.9,54.7,142.7,
484,1.9,484-1.9,,,,Europe,,Thousands,2/,,339,341,347,477,563,401,362,479,443,..,1134,1289,1408,1502,1188,1418,1510,1462.2,1550.5,1647.6,1697.4,1832.9,1961.7,2056.6,2105.1,568,977.7,2146.7,
484,1.10,484-1.10,,,,Middle East,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.3,12,14.2,28.3,45.8,50,61,53.8,23.5,80.7,73.4,
484,1.11,484-1.11,,,,South Asia,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.5,14.5,17,19.5,23.9,26.3,32.4,33,7.4,42.9,37,
484,1.12,484-1.12,,,,Other not classified,,Thousands,,,40,44,63,365,297,291,276,54,67,912,1676,1204,1380,1492,892,888,614,574,569.7,606.8,564.6,1290.7,1473.5,444.7,423.1,185.9,225,461.7,
484,1.13,484-1.13,,,,,"of which, nationals residing abroad",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
583,0,583-0,"MICRONESIA, FEDERATED STATES OF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,1.5,583-1.5,,,Total,,,Thousands,1/,TF,..,17.6,17.200000000000003,13.4,16.1,20.5,15.299999999999999,19,18.300000000000004,19.2,19,19.200000000000003,21.200000000000003,25.700000000000003,47.5,44.7,35.4,38.3,42.099999999999994,35.4,31.2,29.599999999999998,..,..,..,..,..,..,"1/ Arrivals in the States of Kosrae, Chuuk, Pohnpei and Yap; excluding FSM citizens."
583,1.6,583-1.6,,,,Africa,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
583,1.7,583-1.7,,,,Americas,,Thousands,,,..,7.1,7.3,5.8,7.4,9,7.1,8.4,7.7,7.7,8,8.3,8.5,9.3,8.6,9.2,8,7.6,8.4,8.2,7.2,7.1,..,..,..,..,..,..,
583,1.8,583-1.8,,,,East Asia and the Pacific,,Thousands,,,..,9.4,8.8,6.5,7.2,9.9,6.9,9,8.9,10,8.9,8.4,10.1,13.4,35.8,32.6,24.8,27.9,30.4,24.3,21.4,20.3,..,..,..,..,..,..,
583,1.9,583-1.9,,,,Europe,,Thousands,,,..,1,1,1,1.4,1.5,1.2,1.5,1.6,1.4,2,2.4,2.5,2.8,2.9,2.7,2.4,2.5,3,2.5,2.3,1.9,..,..,..,..,..,..,
583,1.10,583-1.10,,,,Middle East,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
583,1.11,583-1.11,,,,South Asia,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
583,1.12,583-1.12,,,,Other not classified,,Thousands,,,..,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.4,0.3,0.3,..,..,..,..,..,..,
583,1.13,583-1.13,,,,,"of which, nationals residing abroad",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
498,0,498-0,"MOLDOVA, REPUBLIC OF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,1.5,498-1.5,,,Total,,,Thousands,1/,TCE,32.900000000000006,28.85,21.150000000000002,19.900000000000006,14,18.892,15.6,20.1,23.599999999999998,68.9,67.3,62.8,70.4,73.3,59.5,63.599999999999994,75,89,95.6,93.9,94.4,121.2,145.3,160.3,174,28.8,68.8,162.04999999999998,"1/ 1995-2003: Visitors who have benefited from tourism services provided by the tourism agencies and tour operators (titulars of tourism licences).
From 2004: non-resident tourists staying in all types of accommodation establishments;
Excluding the left side of the river Nistru and the municipality of Bender."
498,1.6,498-1.6,,,,Africa,,Thousands,,,..,..,..,..,..,..,..,..,..,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.3,0.5,0.5,0.3,0.3,0.4,0.4,0.4,0.1,0.2,0.9,
498,1.7,498-1.7,,,,Americas,,Thousands,,,0.7,0.8,1,0.9,0.9,1.107,1.1,1.8,2.6,7.5,6.6,5,4.1,3.6,3.7,3.7,5.2,7.2,6.3,6.9,4.5,9.3,11.4,11.1,11.9,1.5,6,9.45,
498,1.8,498-1.8,,,,East Asia and the Pacific,,Thousands,,,0.3,0.2,0.3,0.2,0.2,0.398,0.4,0.4,0.3,1.3,1.2,1.3,1,0.8,0.8,1,2,2.1,2.2,2.1,2.1,3.3,4.9,5.3,6.4,0.5,1.3,2,
498,1.9,498-1.9,,,,Europe,,Thousands,,,31.5,27.6,19.7,18.6,12.8,17.228,14,17.6,20.2,60,59.4,56.4,65.2,68.8,54.9,58.8,67.5,79.4,86.6,84.4,87.5,108.3,128.6,143.5,155.3,26.7,61.3,148.1,
498,1.10,498-1.10,,,,Middle East,,Thousands,,,0.2,0.2,0.1,0.1,0.1,0.159,0.1,0.3,0.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6,
498,1.11,498-1.11,,,,South Asia,,Thousands,,,0.2,0.05,0.05,0.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,
498,1.12,498-1.12,,,,Other not classified,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
498,1.13,498-1.13,,,,,"of which, nationals residing abroad",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
492,0,492-0,MONACO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,1.5,492-1.5,,,Total,,,Thousands,,THS,233,226,259,279,278,299,269,261,235,249,286,314,327,324,265,279,295,292,328,329,331.3,335.79999999999995,354.9,347.1,363,159.29999999999998,218.4,327.09999999999997,
492,1.6,492-1.6,,,,Africa,,Thousands,,,..,..,1,1,2,2,2,2,2,2,3,3,3,3,2,3,3,4,4,4,3.4,3.9,4.1,3.6,4.3,1.1,1.6,3.3,
492,1.7,492-1.7,,,,Americas,,Thousands,,,33,31,46,43,42,44,37,32,24,25,29,34,41,35,27,31,33,38,46,46,39.6,38,37.7,41.2,45.7,4.3,13.1,42.4,
492,1.8,492-1.8,,,,East Asia and the Pacific,,Thousands,,,13,12,14,12,12,19,13,12,10,13,12,11,12,13,10,12,15,16,17,16,16,13.2,12.8,11.8,13.9,2.2,1,5.3,
492,1.9,492-1.9,,,,Europe,,Thousands,,,167,159,172,194,202,210,207,205,187,190,214,240,244,261,216,223,233,222,226,230,237,242.8,263.9,252.5,263,143.4,182.1,241.6,
492,1.10,492-1.10,,,,Middle East,,Thousands,,,3,4,4,5,4,4,3,4,3,3,3,4,4,7,4,5,5,5,9,7,6.1,6.4,6.9,6.4,8.1,1.1,4.3,8,
492,1.11,492-1.11,,,,South Asia,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
492,1.12,492-1.12,,,,Other not classified,,Thousands,,,17,20,22,24,16,20,7,6,9,16,25,22,23,5,6,5,6,7,26,26,29.2,31.5,29.5,31.6,28,7.2,16.3,26.5,
492,1.13,492-1.13,,,,,"of which, nationals residing abroad",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
496,0,496-0,MONGOLIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,1.5,496-1.5,,,Total,,,Thousands,,TF,..,..,..,165.1,154.89999999999998,154.2,187.4,228.69999999999996,201.1,300.59999999999997,338.7,404.40000000000003,451.90000000000003,446.40000000000003,411.6,456.1000000000001,460.40000000000003,475.90000000000003,417.79999999999995,392.8,386.2,404.19999999999993,469.29999999999995,529.3,577.3,58.80000000000001,32.9,286.3,
496,1.6,496-1.6,,,,Africa,,Thousands,,,..,..,..,0.1,0.1,0.2,0.3,0.1,0.2,0.3,0.3,1,0.8,0.6,0.4,0.6,1.1,0.8,1,0.8,0.8,0.7,0.8,1,1.1,0.2,0.1,0.6,
496,1.7,496-1.7,,,,Americas,,Thousands,,,..,..,..,4.3,6.2,7.1,7.6,8,6.9,12.2,12.9,14.8,15.4,15.8,14.2,16.5,19.9,20,18.9,17.6,18.6,20.5,22.2,23.6,24.9,1.4,1.7,10.1,
496,1.8,496-1.8,,,,East Asia and the Pacific,,Thousands,,,..,..,..,98.3,76.6,79.2,90.3,122.1,120.7,188.3,223.4,251.8,283.3,266.6,241.2,263.8,278.8,310,259.4,237.8,228.7,228.7,265,296.2,323.7,20.8,9,77.6,
496,1.9,496-1.9,,,,Europe,,Thousands,,,..,..,..,61.9,71.3,67,88.4,97.7,72.3,98.6,101.1,135.1,150.3,161.1,153.8,173,157.9,142.5,135.5,133.9,135.2,150.7,177.4,203.6,221.3,36.2,21.3,195.7,
496,1.10,496-1.10,,,,Middle East,,Thousands,,,..,..,..,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.5,0.6,0.6,0.6,0.7,0.6,0.7,0.7,0.8,0.9,1,1.3,2.3,..,0.4,0.6,
496,1.11,496-1.11,,,,South Asia,,Thousands,,,..,..,..,0.3,0.6,0.6,0.7,0.7,0.8,1,0.8,1.4,1.3,1.4,1.4,1.6,2,2,2.3,2,2.1,2.7,2.9,3.6,4,0.2,0.4,1.7,
496,1.12,496-1.12,,,,Other not classified,,Thousands,,,..,..,..,0.1,..,..,..,..,..,..,..,..,0.3,0.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
496,1.13,496-1.13,,,,,"of which, nationals residing abroad",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
499,0,499-0,MONTENEGRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,1.5,499-1.5,,,Total,,,Thousands,,TCE,..,..,..,..,..,..,..,135,141,188,272,378,984,1031,1043,1088,1201,1264,1324,1350,1559.8999999999999,1662.1,1877.3,2076.7000000000003,2509.6,350.8,1553.5,2036.3999999999999,
499,1.6,499-1.6,,,,Africa,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1.9,2.3,3.2,3.7,4.1,0.7,3.8,7.2,
499,1.7,499-1.7,,,,Americas,,Thousands,,,..,..,..,..,..,..,..,3,3,3,4,7,9,9,8,11,13,13,13,20,26.3,30.2,37.5,44.7,54.4,5.3,28.2,55.3,
499,1.8,499-1.8,,,,East Asia and the Pacific,,Thousands,,,..,..,..,..,..,..,..,..,..,1,1,2,2,3,2,3,5,6,7,25,26.3,35.3,59.6,83.9,114.6,5.8,24.9,45.8,
499,1.9,499-1.9,,,,Europe,,Thousands,,,..,..,..,..,..,..,..,129,135,182,264,366,968,1013,1028,1067,1172,1227,1282,1302,1496.3,1591.7,1774.1,1940.3,2331.5,338.7,1492.5,1917.6,
499,1.10,499-1.10,,,,Middle East,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.3,2.3,
499,1.11,499-1.11,,,,South Asia,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,1.1,1.4,2.3,2.4,0.1,2,3.4,
499,1.12,499-1.12,,,,Other not classified,,Thousands,,,..,..,..,..,..,..,..,3,3,2,3,3,5,6,5,7,11,18,22,1,8.1,1.5,1.5,1.8,2.6,0.2,0.8,4.8,
499,1.13,499-1.13,,,,,"of which, nationals residing abroad",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
500,0,500-0,MONTSERRAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,1.5,500-1.5,,,Total,,,Thousands,,TF,17.599999999999998,8.700000000000001,5.2,7.5,9.8,10.3,9.799999999999999,9.9,8.4,10.1,9.700000000000001,8,7.799999999999999,7.3999999999999995,6.3,6.1,5.3999999999999995,7.3,7.2,8.799999999999999,8.9,8.700000000000001,9.500000000000002,10.200000000000001,10.4,4.5,1.591,..,
500,1.6,500-1.6,,,,Africa,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
500,1.7,500-1.7,,,,Americas,,Thousands,,,14.2,6.8,3.8,5.6,6.8,7.2,7.2,7,5.9,6.8,6.4,5.4,5.3,5,4.2,4.4,3.8,4.9,4.9,6.3,6.2,5.9,6.4,6.9,7.2,2.8,0.961,..,
500,1.8,500-1.8,,,,East Asia and the Pacific,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
500,1.9,500-1.9,,,,Europe,,Thousands,,,2.7,1.6,1.1,1.5,2.2,2.6,2.5,2.8,2.4,3.2,3.2,2.5,2.4,2.3,2,1.6,1.5,2.3,2.2,2.4,2.6,2.4,2.7,2.9,2.8,1.6,0.563,..,
500,1.10,500-1.10,,,,Middle East,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
500,1.11,500-1.11,,,,South Asia,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
500,1.12,500-1.12,,,,Other not classified,,Thousands,,,0.7,0.3,0.3,0.4,0.8,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.4,0.4,0.4,0.1,0.067,..,
500,1.13,500-1.13,,,,,"of which, nationals residing abroad",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
504,0,504-0,MOROCCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,1.5,504-1.5,,,Total,,,Thousands,1/,TF,2601,2693,3071,3096,3817,4279,4379,4453,4761,5477,5844,6558,7408,7879,8341.2,9288.3,9342.1,9375.199999999999,10046.2,10282.900000000001,10176.900000000001,10331.7,11349.3,12288.7,12932.4,2777.8,3721.7000000000003,10868.900000000001,1/ Including nationals residing abroad.
504,1.6,504-1.6,,,,Africa,,Thousands,,,66,76,78,81,88,89,97,92,103,123,144,165,193,214,223,256,290.6,316.7,330.6,344.4,354.7,385.8,405.4,437.7,412.5,101.8,131.6,288.9,
504,1.7,504-1.7,,,,Americas,,Thousands,,,117,120,130,142,179,179,149,119,108,128,140,173,196,202,215,251,239.6,257.9,294.6,303.5,333,379.4,480.4,563.2,603.8,99,94.7,383.7,
504,1.8,504-1.8,,,,East Asia and the Pacific,,Thousands,,,31,32,36,39,45,49,43,44,42,49,52,65,74,76,77.7,99.6,96.6,113.3,124.6,127.4,118.1,171.6,266.4,305.8,326.5,55.8,17.6,90.5,
504,1.9,504-1.9,,,,Europe,,Thousands,,,1243,1337,1363,1467,1754,1919,1864,1869,1880,2310,2608,3025,3406,3564,3624,4144.9,4138.3,4106.8,4308,4440.6,4124,3930.6,4478.4,5144.8,5472.7,1096.9,959.2,4125,
504,1.10,504-1.10,,,,Middle East,,Thousands,,,61,63,66,77,78,79,85,86,79,84,91,106,116,127,134.7,142,152.3,198.4,248.6,203.1,201.6,211.8,206.3,202.4,201.6,48.5,76.6,154.4,
504,1.11,504-1.11,,,,South Asia,,Thousands,,,3,3,3,4,5,5,6,6,5,6,8,9,12,12,11.8,12.2,12.4,14.4,14.1,15.6,18,22.2,25.3,23,24.9,5.4,4.2,19.8,
504,1.12,504-1.12,,,,Other not classified,,Thousands,,,1080,1062,1395,1286,1668,1959,2135,2237,2544,2777,2801,3015,3411,3684,4055,4382.6,4412.3,4367.7,4725.7,4848.3,5027.5,5230.3,5487.1,5611.8,5890.4,1370.4,2437.8,5806.6,
504,1.13,504-1.13,,,,,"of which, nationals residing abroad",Thousands,,,1078,1061,1393,1282,1664,1953,2130,2231,2537,2769,2788,2986,3377,3667,4048,4378,4408,4363,4723,4845.5,5025,5229,5484,5610,5889,1370,2437,5804,
508,0,508-0,MOZAMBIQUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,1.5,508-1.5,,,Total,,,Thousands,1/,VF,..,..,..,..,..,..,405,943,726,711,954,1094,1259,1439,1711,1836,2013,2206,1970,1750.5,1634,1715,1513.6000000000001,2869.8999999999996,2033,958.6,548.8000000000001,..,"1/ 2008: Change of methodology. Until 2007 the data correspond only to 12 border posts. From 2008, the data of all the border posts of the country are used."
508,1.6,508-1.6,,,,Africa,,Thousands,,,..,..,..,..,..,..,368,848,592,623,852,977,1043,1213,1443,1466,1584,1581,1411,1255.3,1275,1353,1193.9,2263.6,1391.8,613,380.7,..,
508,1.7,508-1.7,,,,Americas,,Thousands,,,..,..,..,..,..,..,..,10,5,6,12,14,19,39,46,102,107,135,121,107.5,76,68,60.5,114.6,124.7,64.2,32.1,..,
