INDEX,Unnamed: 1,Unnamed: 2,2. DOMESTIC TOURISM: Trips,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.,S.,C. & S.,Basic data and indicators,,,,,Units,Notes,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
690,2.1,690-2.1,,,Total trips,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
690,2.2,690-2.2,,,,Overnights visitors (tourists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
690,2.3,690-2.3,,,,Same-day visitors (excursionists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
694,0,694-0,SIERRA LEONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Trips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,2.1,694-2.1,,,Total trips,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
694,2.2,694-2.2,,,,Overnights visitors (tourists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
694,2.3,694-2.3,,,,Same-day visitors (excursionists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
702,0,702-0,SINGAPORE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Trips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,2.1,702-2.1,,,Total trips,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
702,2.2,702-2.2,,,,Overnights visitors (tourists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
702,2.3,702-2.3,,,,Same-day visitors (excursionists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
658,0,658-0,SINT EUSTATIUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Trips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,2.1,658-2.1,,,Total trips,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
658,2.2,658-2.2,,,,Overnights visitors (tourists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
658,2.3,658-2.3,,,,Same-day visitors (excursionists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
663,0,663-0,SINT MAARTEN (DUTCH PART),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Trips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,2.1,663-2.1,,,Total trips,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
663,2.2,663-2.2,,,,Overnights visitors (tourists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
663,2.3,663-2.3,,,,Same-day visitors (excursionists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
703,0,703-0,SLOVAKIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Trips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,2.1,703-2.1,,,Total trips,,,Thousands,,..,..,..,..,..,..,..,..,..,..,5925,5927,6242,5842,4996,4844,5324,4477,4766,4932,5595,6728,7100,7761,8690,4418,4750,..,
703,2.2,703-2.2,,,,Overnights visitors (tourists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
703,2.3,703-2.3,,,,Same-day visitors (excursionists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
705,0,705-0,SLOVENIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Trips,,,,,1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Source: survey on travels of domestic population (due to different methodology differences between data on monthly accommodation statistics and data gathered with household survey may appear).
705,2.1,705-2.1,,,Total trips,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10890,..,..,10016,..,..,10917,..,..,14042,..,
705,2.2,705-2.2,,,,Overnights visitors (tourists),,Thousands,,..,..,..,..,..,2301,1923,1720,1609,2027,1939,2744,1757,1929,2364,1987,2044,2065,2025,1888,1535,1720,1813,2003,1742,1263,3253,2773,
705,2.3,705-2.3,,,,Same-day visitors (excursionists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8825,..,..,8481,..,..,8914,..,..,10790,..,
90,0,90-0,SOLOMON ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Trips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,2.1,90-2.1,,,Total trips,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
90,2.2,90-2.2,,,,Overnights visitors (tourists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
90,2.3,90-2.3,,,,Same-day visitors (excursionists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
706,0,706-0,SOMALIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Trips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,2.1,706-2.1,,,Total trips,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
706,2.2,706-2.2,,,,Overnights visitors (tourists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
706,2.3,706-2.3,,,,Same-day visitors (excursionists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
710,0,710-0,SOUTH AFRICA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Trips,,,,,1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Source: Domestic Tourism Survey.
710,2.1,710-2.1,,,Total trips,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,151211,170778,168227,171878,172737,182192,278700,273900,249000,149500,152000,132600,265000,125040,83560,210365,
710,2.2,710-2.2,,,,Overnights visitors (tourists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,35974,32860,30292,29128,26404,25438,25200,28000,24500,24300,17200,17600,28500,17000,14800,34000,
710,2.3,710-2.3,,,,Same-day visitors (excursionists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,115237,137918,137935,142750,146333,156754,253500,245900,224500,125200,135000,115000,236500,108040,68760,176365,
728,0,728-0,SOUTH SUDAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Trips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,2.1,728-2.1,,,Total trips,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
728,2.2,728-2.2,,,,Overnights visitors (tourists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
728,2.3,728-2.3,,,,Same-day visitors (excursionists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
724,0,724-0,SPAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Trips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,2.1,724-2.1,,,Total trips,,,Thousands,,..,..,..,..,..,371017.21400000004,405292.67000000004,402999.894,432662.098,415637.115,..,..,355554.517,392901.247,365253.114,354424.81200000003,347695.122,372811,398422.95350409986,462761,372265,397134,448305,446479,423572,250469,341053,353920,
724,2.2,724-2.2,,,,Overnights visitors (tourists),,Thousands,,..,..,..,..,115455.98,146401.688,150567.69,147754.779,154252.871,152351.633,157005.36,154968.365,146781.703,157614.545,154995.306,145477.42,147407.636,148369,144527.25165739996,139615,150589,158938,167973,168288,165953,90129,128082,147713,
724,2.3,724-2.3,,,,Same-day visitors (excursionists),,Thousands,,..,..,..,..,..,224615.526,254724.98,255245.115,278409.227,263285.482,..,..,208772.814,235286.702,210257.808,208947.392,200287.486,224442,253895.70184669993,323146,221676,238196,280332,278191,257619,160340,212971,206207,
144,0,144-0,SRI LANKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Trips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2.1,144-2.1,,,Total trips,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
144,2.2,144-2.2,,,,Overnights visitors (tourists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
144,2.3,144-2.3,,,,Same-day visitors (excursionists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
275,0,275-0,STATE OF PALESTINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Trips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,2.1,275-2.1,,,Total trips,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3219,2925,3727,1358,..,..,
275,2.2,275-2.2,,,,Overnights visitors (tourists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.9,47.6,58.9,16.7,..,..,
275,2.3,275-2.3,,,,Same-day visitors (excursionists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3175.9,2877.1,3668.1,1341.3,..,..,
736,0,736-0,SUDAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Trips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,2.1,736-2.1,,,Total trips,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
736,2.2,736-2.2,,,,Overnights visitors (tourists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
736,2.3,736-2.3,,,,Same-day visitors (excursionists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
740,0,740-0,SURINAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Trips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,2.1,740-2.1,,,Total trips,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
740,2.2,740-2.2,,,,Overnights visitors (tourists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
740,2.3,740-2.3,,,,Same-day visitors (excursionists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
752,0,752-0,SWEDEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Trips,,,,,1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Due to a change of supplier, domestic and outbound tourism statistics are not available for 2014-2016. From 2017: Swedish Travel Survey."
752,2.1,752-2.1,,,Total trips,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54217,55880,56171,128792,122669,..,
752,2.2,752-2.2,,,,Overnights visitors (tourists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39068,44670,44756,44449,48926,..,..,..,37316,35686,36891,49831,5185,..,
752,2.3,752-2.3,,,,Same-day visitors (excursionists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16900,20194,19280,78961,71484,..,
756,0,756-0,SWITZERLAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Trips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,2.1,756-2.1,,,Total trips,,,Thousands,,..,..,..,76446,..,..,..,..,90004,..,..,..,..,81317,76112,68597,61119,63084,66166,67535,68120,66662,68218,69533,69227,55028,76204.3,59994.3,
756,2.2,756-2.2,,,,Overnights visitors (tourists),,Thousands,,..,..,..,10291,..,..,..,..,9097,..,..,..,..,8922,6730,6584,5779,6653,7227,6526,6545,6377,6795,6661,6541,7202,7625.3,7167.8,
756,2.3,756-2.3,,,,Same-day visitors (excursionists),,Thousands,,..,..,..,66155,..,..,..,..,80907,..,..,..,..,72394,69382,62012,55340,56430,58939,61010,61575,60285,61423,62872,62686,47826,68579,52826.5,
760,0,760-0,SYRIAN ARAB REPUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Trips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,2.1,760-2.1,,,Total trips,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
760,2.2,760-2.2,,,,Overnights visitors (tourists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
760,2.3,760-2.3,,,,Same-day visitors (excursionists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
158,0,158-0,TAIWAN PROVINCE OF CHINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Trips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,2.1,158-2.1,,,Total trips,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,107541,110250,96197,97990,123937,152268,142069,142615,156260,178524,190376,183449,171090,169279,142970,126027,168558,
158,2.2,158-2.2,,,,Overnights visitors (tourists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,42048,33185,30474,28378,37181,46137,39921,40503,43909,50700,53686,55952,54748,56878,48038,35414,48208,
158,2.3,158-2.3,,,,Same-day visitors (excursionists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,65492,77064,67515,67818,86756,106130,102148,102113,112350,127823,136690,127497,116341,112401,94932,90613,120350,
762,0,762-0,TAJIKISTAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Trips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,2.1,762-2.1,,,Total trips,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30,38,36,54,219,223,278,..,..,..,..,
762,2.2,762-2.2,,,,Overnights visitors (tourists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24,28,24,40,125,146,172,..,..,..,..,
762,2.3,762-2.3,,,,Same-day visitors (excursionists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6,10,12,14,94,77,106,..,..,..,..,
834,0,834-0,"TANZANIA, UNITED REPUBLIC OF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Trips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,2.1,834-2.1,,,Total trips,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31447,..,
834,2.2,834-2.2,,,,Overnights visitors (tourists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12337,..,
834,2.3,834-2.3,,,,Same-day visitors (excursionists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19110,..,
764,0,764-0,THAILAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Trips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,2.1,764-2.1,,,Total trips,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,81490,83234,98996,86395,101329,109360,118187,161725,169904,185110,200959,217997,227774,229749,124790,..,..,
764,2.2,764-2.2,,,,Overnights visitors (tourists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94131,98396,106841,115568,125471,130868,131559,74283,..,..,
764,2.3,764-2.3,,,,Same-day visitors (excursionists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67594,71508,78269,85391,92525,96906,98190,50506,..,..,
626,0,626-0,TIMOR-LESTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Trips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,2.1,626-2.1,,,Total trips,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
626,2.2,626-2.2,,,,Overnights visitors (tourists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
626,2.3,626-2.3,,,,Same-day visitors (excursionists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
768,0,768-0,TOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Trips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,2.1,768-2.1,,,Total trips,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
768,2.2,768-2.2,,,,Overnights visitors (tourists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
768,2.3,768-2.3,,,,Same-day visitors (excursionists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
776,0,776-0,TONGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Trips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,2.1,776-2.1,,,Total trips,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
776,2.2,776-2.2,,,,Overnights visitors (tourists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
776,2.3,776-2.3,,,,Same-day visitors (excursionists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
780,0,780-0,TRINIDAD AND TOBAGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Trips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Domestic tourism survey conducted every 2 years.
780,2.1,780-2.1,,,Total trips,,,Thousands,1/,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1891,1858,1861,1790,1468,1296,1530,808,830,1337,
780,2.2,780-2.2,,,,Overnights visitors (tourists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,596,716,546,..,627,..,..,..,..,..,..,..,..,..,
780,2.3,780-2.3,,,,Same-day visitors (excursionists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
788,0,788-0,TUNISIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Trips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,2.1,788-2.1,,,Total trips,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
788,2.2,788-2.2,,,,Overnights visitors (tourists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
788,2.3,788-2.3,,,,Same-day visitors (excursionists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
792,0,792-0,TÜRKIYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Trips,,,,,1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Source: Turkstat Household Domestic Tourism Survey.
792,2.1,792-2.1,,,Total trips,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100460,111500,104171,106226,112161,155088,115381,106501,120872,126466,124640,67142,75883,76567,
792,2.2,792-2.2,,,,Overnights visitors (tourists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60888,68373,65854,64922,68452,70894,71251,68450,77179,78523,78202,42847,52774,52327,
792,2.3,792-2.3,,,,Same-day visitors (excursionists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39572,43128,38317,41304,43709,44194,44130,38051,43693,47943,46438,24295,23109,24240,
795,0,795-0,TURKMENISTAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Trips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,2.1,795-2.1,,,Total trips,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
795,2.2,795-2.2,,,,Overnights visitors (tourists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
795,2.3,795-2.3,,,,Same-day visitors (excursionists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
796,0,796-0,TURKS AND CAICOS ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Trips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,2.1,796-2.1,,,Total trips,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
796,2.2,796-2.2,,,,Overnights visitors (tourists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
796,2.3,796-2.3,,,,Same-day visitors (excursionists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
798,0,798-0,TUVALU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Trips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,2.1,798-2.1,,,Total trips,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
798,2.2,798-2.2,,,,Overnights visitors (tourists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
798,2.3,798-2.3,,,,Same-day visitors (excursionists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
800,0,800-0,UGANDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Trips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,2.1,800-2.1,,,Total trips,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2421,..,..,..,
800,2.2,800-2.2,,,,Overnights visitors (tourists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1156,..,..,..,
800,2.3,800-2.3,,,,Same-day visitors (excursionists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1265,..,..,..,
804,0,804-0,UKRAINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Trips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,2.1,804-2.1,,,Total trips,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
804,2.2,804-2.2,,,,Overnights visitors (tourists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
804,2.3,804-2.3,,,,Same-day visitors (excursionists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
784,0,784-0,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Trips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Note 2019: the source of the data changed and therefore, are not comparable with those of previous years. New sources: The Federal Authority for Identity and Citizenship, Economic Survey, Household income and expenditure survey, Mirror statistics for GCC data and Tourism surveys done by local tourism authorities."
784,2.1,784-2.1,,,Total trips,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
784,2.2,784-2.2,,,,Overnights visitors (tourists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3336,6572,7157,5466,7882,8453,8761,10196,..,
784,2.3,784-2.3,,,,Same-day visitors (excursionists),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
826,0,826-0,UNITED KINGDOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
