INDEX,Unnamed: 1,Unnamed: 2,2. DOMESTIC TOURISM: Accommodation,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.,S.,C. & S.,Basic data and indicators,,,,,Units,Notes,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
426,2.21,426-2.21,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
426,2.22,426-2.22,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
430,0,430-0,LIBERIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,2.19,430-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
430,2.20,430-2.20,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,2.21,430-2.21,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
430,2.22,430-2.22,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
434,0,434-0,LIBYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,2.19,434-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
434,2.20,434-2.20,,,,Overnights,,Thousands,,..,978,950,960,969,971,970,972,968,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,2.21,434-2.21,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
434,2.22,434-2.22,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
438,0,438-0,LIECHTENSTEIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Excluding long term tourists on campgrounds and in holiday flats.
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,2.19,438-2.19,,,,Guests,,Thousands,1/,..,..,..,..,..,..,..,..,..,..,..,..,4.8,5,5.9,5.4,5.9,2.2,1.1,1.1,1,1.7,1.7,1.8,1.8,1.3,2.6,1.7,
438,2.20,438-2.20,,,,Overnights,,Thousands,1/,..,..,..,..,..,..,..,..,..,..,..,..,15.6,15.9,17.9,16.5,18.2,4.8,2.8,2.1,2,3.1,3.7,3.4,3.5,3.3,6.1,3.7,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,2.21,438-2.21,,,,Guests,,Thousands,,..,..,..,..,1,1.3,1.3,1,1.2,1.6,1.3,1.3,1.3,1.8,2.1,2,2.5,1.6,0.7,0.4,0.5,1,1.1,1,1,1.1,2,1.3,
438,2.22,438-2.22,,,,Overnights,,Thousands,,1,1,3,3,2,2.8,2.8,2.5,2.6,3.1,2.9,2.7,2.5,3.4,3.8,3.6,4.9,3.5,1.7,1,1.1,1.8,2.1,2,2,2.3,4.3,2.5,
440,0,440-0,LITHUANIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Hotels and motels.
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,2.19,440-2.19,,,,Guests,,Thousands,,418,375,389,401,385,332,350,333,376,491,644,781,931,916,675,713,789,852,950,1034,1142,1258,1377,1551,2100,1615,1963,2676,
440,2.20,440-2.20,,,,Overnights,,Thousands,,3245,2833.437,2608.9,2859.12,2579,1979,2004,1886,1845,2169,2489,2809,3142,3021,2272,2331,2546,2643,2725,2908,3058,3189,3934,4355,5432,3812,4360,5459,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,2.21,440-2.21,,,,Guests,,Thousands,1/,177,156,160,172,148,142,141,156,175,258,347,463,567,565,414,451,519,586,647,708,777,821,925,1025,1152,856,1049,1457,
440,2.22,440-2.22,,,,Overnights,,Thousands,1/,326,318.61,312,352,309,293,281,331,342,511,728,934,1082,1057,755,853,1019,1168,1230,1292,1367,1406,1554,1715,1911,1535,1844,2446,
442,0,442-0,LUXEMBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Resident tourists staying in all types of accommodation establishments; including youth hostels, tourist private accommodation and others.
2/ NACE Rev2 55.100."
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,2.19,442-2.19,,,,Guests,,Thousands,1/,..,..,..,..,..,..,..,..,..,..,..,62,63,59,59,49,61,71,100,104,107,108,110,121,124,130,137,155,
442,2.20,442-2.20,,,,Overnights,,Thousands,1/,282,303,281,314,306,271,274,281,269,279,246,223,206,189,175,142,180,246,324,354,325,318,318,346,348,307,351,392,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,2.21,442-2.21,,,,Guests,,Thousands,2/,..,..,..,..,19,18,20,22,24,24,29,29,32,31,31,34,34,43,68,70,69,71,73,86,86,95,101,115,
442,2.22,442-2.22,,,,Overnights,,Thousands,2/,89,91,83,81,67,67,72,78,80,85,85,77,94,92,92,89,96,118,156,161,152,160,167,189,185,176,198,236,
446,0,446-0,"MACAO, CHINA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,2.19,446-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
446,2.20,446-2.20,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,2.21,446-2.21,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
446,2.22,446-2.22,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
450,0,450-0,MADAGASCAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,2.19,450-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
450,2.20,450-2.20,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,2.21,450-2.21,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
450,2.22,450-2.22,,,,Overnights,,Thousands,,35,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
454,0,454-0,MALAWI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,2.19,454-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
454,2.20,454-2.20,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,2.21,454-2.21,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
454,2.22,454-2.22,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
458,0,458-0,MALAYSIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,2.19,458-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
458,2.20,458-2.20,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,2.21,458-2.21,,,,Guests,,Thousands,,..,..,..,..,11494,13606,15564,16458,18335,27885,29926,31900,36254,40610,32920,27535,27737,29901,34270,45377,45942,46437,49246,52419,51093,30704,19872,..,
458,2.22,458-2.22,,,,Overnights,,Thousands,,10716,13473,15635,14182,16166,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
462,0,462-0,MALDIVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,2.19,462-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
462,2.20,462-2.20,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,2.21,462-2.21,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
462,2.22,462-2.22,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
466,0,466-0,MALI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,2.19,466-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
466,2.20,466-2.20,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,2.21,466-2.21,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,38,36,44,47,57,45,44,40,38,30,34,23,31,26,24,24.5,23,22.5,42.8,23.7,
466,2.22,466-2.22,,,,Overnights,,Thousands,,..,..,..,3,5,6,7,9,54,64,71,112,124,88,92,88,80,42,62,38,30,40.4,36,37,37,44.6,52.3,32.9,
470,0,470-0,MALTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,2.19,470-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
470,2.20,470-2.20,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,2.21,470-2.21,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,118.3,116.7,105,135,143.3,141.6,158.1,157.7,143.6,154.3,149,156,157,151,167,185,201,..,..,..,
470,2.22,470-2.22,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,314.3,278,246.9,309.9,331.4,335,350.6,350.9,318.8,332.2,329,354,373,348,396,429,475,..,..,..,
584,0,584-0,MARSHALL ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,2.19,584-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
584,2.20,584-2.20,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,2.21,584-2.21,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
584,2.22,584-2.22,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
474,0,474-0,MARTINIQUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,2.19,474-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
474,2.20,474-2.20,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,2.21,474-2.21,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
474,2.22,474-2.22,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
478,0,478-0,MAURITANIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,2.19,478-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
478,2.20,478-2.20,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,2.21,478-2.21,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
478,2.22,478-2.22,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
480,0,480-0,MAURITIUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,2.19,480-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
480,2.20,480-2.20,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,2.21,480-2.21,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
480,2.22,480-2.22,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
484,0,484-0,MEXICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"/ Hotels only. Data are taken from 70 tourist centers that provide timely information for comparability between years.
Selected tourism resorts. Data are taken from 70 tourist centers that provide timely information for comparability between years."
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,2.19,484-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
484,2.20,484-2.20,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,2.21,484-2.21,,,,Guests,,Thousands,,20765,21968,23301,..,32448,30915,29618,29939,31128,34454,34547,35192,41961,45420,43088,45274,46582,47331,48441,49649,52875,55595,58945,61474,62205,28450,45706,60624,
484,2.22,484-2.22,,,,Overnights,,Thousands,,41244,42604,45581,48763,63082,58288,57475,57174,58715,64355,64607,64124,74600,78498,73514,79187,84296,88154,88163,87650,94675,99854,102260,108279,112731,50524,81384,111057,
583,0,583-0,"MICRONESIA, FEDERATED STATES OF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,2.19,583-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
583,2.20,583-2.20,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,2.21,583-2.21,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
583,2.22,583-2.22,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
498,0,498-0,"MOLDOVA, REPUBLIC OF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Excluding the left side of the river Nistru and the municipality of Bender.
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,2.19,498-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,218,234,249,244,207,168,166,173.3,179,176,189,185,185,192,204,201,62,109,172,
498,2.20,498-2.20,,,,Overnights,,Thousands,,23,26,45,46,62,212,253,316,400,1313,1432,1539,1544,1525,1252,1249,1250.5,1272,1263,1296,1252,1234,1218,1327,1205,306,604,924,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,2.21,498-2.21,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,99,104,107,90,74,56,61,59.3,60,63,65,58,73,75,78,75,41,61,79,
498,2.22,498-2.22,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,251,264,282,234,225,195,222,210.5,207,216,215,203,219,225,247,202,129,198,216,
492,0,492-0,MONACO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,2.19,492-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
492,2.20,492-2.20,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,2.21,492-2.21,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.1,4,5,6,6,2,3.2,5.1,
492,2.22,492-2.22,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.7,13,17,16,14,16,16,12.3,
496,0,496-0,MONGOLIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,2.19,496-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
496,2.20,496-2.20,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,2.21,496-2.21,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
496,2.22,496-2.22,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
499,0,499-0,MONTENEGRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,2.19,499-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,406,458,515,548,576,149,157,164,175,172,175,168,167,153,152,123,128,136,93,117,148,
499,2.20,499-2.20,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,2778,3061,3337,3628,3740,851,828,856,987,956,1008,998,957,748,722,483,487,522,361,449,561,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,2.21,499-2.21,,,,Guests,,Thousands,,..,..,..,..,..,..,..,174,165,196,197,169,84,96,88,85,83,80,69,63,76,77,112,118,125,89,101,140,
499,2.22,499-2.22,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,1370,1314,1552,1505,1200,331,348,326,331,292,286,241,205,229,230,431,445,480,343,376,528,
500,0,500-0,MONTSERRAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2.19,500-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
500,2.20,500-2.20,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2.21,500-2.21,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
500,2.22,500-2.22,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
504,0,504-0,MOROCCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Classified hotels, holiday villages, tourist residences, ""Riad"", ""gites"", inns and camping."
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,2.19,504-2.19,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22178,22913,..,..,..,23600,..,..,..,..,..,..,..,..,
504,2.20,504-2.20,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,182141,186224,..,..,..,198000,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,2.21,504-2.21,,,,Guests,,Thousands,1/,1013,1004,1060,1064,1042,1079,1117,1173,1250,1331,1400,1403,1502,1587,1702,1858,2061,2265,2401,2405,2650,2936,3121,3247,3550,1442,2766,3505,
504,2.22,504-2.22,,,,Overnights,,Thousands,1/,2161,2187,2263,2280,2218,2272,2402,2455,2658,2858,2956,2981,3191,3394,3718,4065,4449,4936,5189,5317,5907,6563,7057,7166,7838,3506,6379,7940,
508,0,508-0,MOZAMBIQUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
