INDEX,Unnamed: 1,Unnamed: 2,1. INBOUND TOURISM: Accommodation,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.,S.,C. & S.,Basic data and indicators,,,,,Units,Notes,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
438,0,438-0,LIECHTENSTEIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Excluding long term tourists on campgrounds and in holiday flats.
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,1.29,438-1.29,,,,Guests,,Thousands,1/,..,..,..,..,..,..,..,..,..,..,..,..,72.8,72.9,66.5,64.3,67,62.4,59.6,61.3,56.7,69.1,79.3,85.3,98.1,58.4,70.8,100.8,
438,1.30,438-1.30,,,,Overnights,,Thousands,1/,..,..,..,..,..,..,..,..,..,..,..,..,167.7,171.4,158.4,150.3,149,136.3,132.5,130.2,110.5,127.7,146.9,158.7,174.1,124.2,156.3,195,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,1.31,438-1.31,,,,Guests,,Thousands,,59.4,56.2,57.1,59.2,59.5,61.6,56.5,48.7,49,48.5,49.8,54.9,58.3,58.5,52.3,49.8,53.3,53.6,52.4,53.7,48.6,60,69,72.2,83.9,52.7,59.8,85,
438,1.32,438-1.32,,,,Overnights,,Thousands,,126.5,117.8,117.2,120.1,121.6,130.7,120.4,105.9,104.6,100.6,108.4,115.4,126.1,131.1,117.8,111.5,112.5,111.3,111.5,109,90.4,107.6,125.1,134,147.6,111,131.1,161.4,
440,0,440-0,LITHUANIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Hotels and motels.
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,1.29,440-1.29,,,,Guests,,Thousands,,211,255,288,306,293,300,354,393,438,590,681,759,849,910,752,840,1004,1125,1235,1330,1361,1488,1584,1745,1938,512,505,1150,
440,1.30,440-1.30,,,,Overnights,,Thousands,,762,901,864,1034,998,963,1073,1145,1170,1526,1762,1914,2049,2056,1758,1999,2377,2622,2839,2966,2943,3197,3431,3737,4143,1120,1183,2614,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,1.31,440-1.31,,,,Guests,,Thousands,1/,174,208,240,264,245,253,297,343,385,530,623,692,767,825,684,761,909,1008,1098,1166,1182,1274,1321,1425,1572,414,436,986,
440,1.32,440-1.32,,,,Overnights,,Thousands,1/,415,484,527,626,591,570,656,719,766,1131,1334,1451,1509,1544,1323,1510,1818,2002,2169,2251,2247,2429,2527,2725,2907,825,939,2056,
442,0,442-0,LUXEMBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Non-resident tourists staying in all types of accommodation establishments; including youth hostels, tourist private accommodation and others.
2/ NACE Rev2 55.100."
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,1.29,442-1.29,,,,Guests,,Thousands,1/,768,724,778,789,863,852,836,885,867,878,913,908,914,877,847,805,874,950,945,1038,1090,1054,1046,1018,1041,525,615,1013,
442,1.30,442-1.30,,,,Overnights,,Thousands,1/,2378,2195,2334,2327,2500,2408,2422,2469,2541,2514,2465,2414,2340,2261,2074,1717,2058,2298,2317,2514,2656,2638,2574,2575,2504,1210,1523,2404,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,1.31,442-1.31,,,,Guests,,Thousands,2/,496,461,508,525,580,589,577,599,581,613,667,673,707,675,651,652,682,770,763,834,870,849,825,816,812,402,448,733,
442,1.32,442-1.32,,,,Overnights,,Thousands,2/,1051,947,1026,1089,1163,1196,1174,1167,1144,1195,1275,1284,1372,1308,1192,1163,1282,1424,1415,1538,1586,1594,1526,1525,1469,664,835,1360,
446,0,446-0,"MACAO, CHINA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,1.29,446-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
446,1.30,446-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,1.31,446-1.31,,,,Guests,,Thousands,,2371,2589,2100,2041,2138,2552,2625,2996,2870,3790,3903,4429,5442,6194,6398,7288,8052,8885,10016,10018,9924,11300,12389,13206,13492,3245,5732,4206,
446,1.32,446-1.32,,,,Overnights,,Thousands,,2930,3250,2672,2753,2885,3219,3344,3656,3456,4426,4563,5129,6942,8605,9134,10663,11684,11614,13080,13427,13496,14883,16643,18091,18439,5208,9928,7361,
450,0,450-0,MADAGASCAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,1.29,450-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
450,1.30,450-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,1.31,450-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
450,1.32,450-1.32,,,,Overnights,,Thousands,,1249,1240,1511,2424,2627,3041,3234,555,2088,3536,5221,5299,5608,5815,2413,3298,3764,..,..,..,..,..,..,..,..,..,..,..,
454,0,454-0,MALAWI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,1.29,454-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,755,746,767,770,795,819,805,849,837,871,..,..,..,..,
454,1.30,454-1.30,,,,Overnights,,Thousands,,1345,1355,1436,1236,1013,1325,2029,2893,3259,3078,3372,5570,5460,5864,5167,6057,5821,6702,..,8274,7244,8521,8443,8819,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,1.31,454-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,461,517,473,510,459,496,491,..,511,516,520,536,552,..,..,..,..,
454,1.32,454-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,4195,4808,3488,4083,3900,3966,4269,..,5164,4640,5330,5490,5655,..,..,..,..,
458,0,458-0,MALAYSIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,1.29,458-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
458,1.30,458-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,1.31,458-1.31,,,,Guests,,Thousands,,..,..,..,..,10340,12393,13115,15615,13239,20009,21448,22457,25395,28276,28443,25596,26019,26171,22860,26289,25571,25909,28030,30001,28836,4701,188.7,..,
458,1.32,458-1.32,,,,Overnights,,Thousands,,11554,12463,14652,16124,17410,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
462,0,462-0,MALDIVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,1.29,462-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
462,1.30,462-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,1.31,462-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
462,1.32,462-1.32,,,,Overnights,,Thousands,,2725,3039,3271,3467,3718,3937,3933,4067,4705,5110,3300,4822,5293,5447,5147,5986,6529,6451,7058,7290,6977,7140,8596,9478,10688,3985,10073,12195,
466,0,466-0,MALI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,1.29,466-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
466,1.30,466-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,1.31,466-1.31,,,,Guests,,Thousands,,42,98,75,83,82,86,89,96,110,113,143,153,164,..,..,..,..,32,57,53,15,41.5,11,14,15,7.9,45.8,36,
466,1.32,466-1.32,,,,Overnights,,Thousands,,102,194,148,163,165,174,178,193,229,291,310,322,384,465,353,291,284,61,103,72,33,70.4,26,34,35,22.4,56.4,51,
470,0,470-0,MALTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,1.29,470-1.29,,,,Guests,,Thousands,,1116,1064,1171,1198,1230,1216,1180,1134,1089,1127,1151,1104,1244,1291,1182,1339,1415,1443,1582,1690,1783,1966,2274,2599,2753,659,968,2287,
470,1.30,470-1.30,,,,Overnights,,Thousands,,10919,10665,11187,11326,11658,10266,11067,10599,11115,10973,10933,10503,11017,10962,9949,11148,11241,11860,12890,13522,14152,14961,16509,18570,19339,5227,8390,16608,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,1.31,470-1.31,,,,Guests,,Thousands,,808,751,825,887,892,845,833,797,863,904,906,868,982,1008,911,1047,1094,1099,1190,1262,1280,1354,1518,1651,1710,408,623,1452,
470,1.32,470-1.32,,,,Overnights,,Thousands,,7632,7311,7730,8046,8150,6978,7475,7021,7712,7725,7603,7377,7976,7813,6823,7663,7830,8049,8627,8867,8801,8886,9418,10082,10069,2362,4116,8639,
584,0,584-0,MARSHALL ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,1.29,584-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
584,1.30,584-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,32,30,37,40,38,41,37,34,24,28,34,35,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,1.31,584-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
584,1.32,584-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
474,0,474-0,MARTINIQUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,1.29,474-1.29,,,,Guests,,Thousands,,457,477,513,549,564,526,460,447,453,471,484,503,501,481,442,478,497,488,490,490,487,519,536,537,556,312,291,556,
474,1.30,474-1.30,,,,Overnights,,Thousands,,6970,6220,6644,8133,7497,6956,5556,6022,6136,6770,6496,6965,6475,6312,5793,6369,6196,6901,7301,6797,..,..,5892,5507,6119,3167,4071,6522,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,1.31,474-1.31,,,,Guests,,Thousands,,223,234,266,285,287,267,234,198,187,192,216,204,209,166,174,178,193,177,159,143,..,..,147,149,146,73,54,125,
474,1.32,474-1.32,,,,Overnights,,Thousands,,2288,2102,2497,2625,2573,2441,2030,1991,1693,1705,1924,1707,1761,1341,1389,1401,1652,1379,1362,1259,..,..,1132,1057,1086,582,517,1001,
478,0,478-0,MAURITANIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,1.29,478-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
478,1.30,478-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,1.31,478-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
478,1.32,478-1.32,,,,Overnights,,Thousands,,..,..,..,..,168,162,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
480,0,480-0,MAURITIUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Estimated from Survey of Inbound Tourism; as from 2015 the survey results were benchmarked to data on monthly departed tourists.
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,1.29,480-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,931,882,888,940,951,989,1031,1142,1260,1321,1377,1360,355,147.4,960.1,
480,1.30,480-1.30,,,,Overnights,,Thousands,,4435,4958,5451,5568,5729,6413,6528,6769,6952,7119,7498,7761,8987,9218,8639,9336,9494,10044,10676,11267,12050,13118,13641,14296,14466,4485,2168.2,11363,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,1.31,480-1.31,,,,Guests,,Thousands,1/,..,..,..,435,..,499,..,525,..,589,..,646,..,..,654,739,756,724,797,..,935,1023,1052,1077,..,..,..,..,
480,1.32,480-1.32,,,,Overnights,,Thousands,1/,..,..,..,4310,..,4789,..,5039,..,5718,..,5624,..,..,5424,6203,6201,5937,6376,..,8389,9265,9215,9652,..,..,..,..,
484,0,484-0,MEXICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Hotels only. Data are taken from 70 tourist centers that provide timely information for comparability between years.
2/ Selected tourism resorts. Data are taken from 70 tourist centers that provide timely information for comparability between years."
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,1.29,484-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
484,1.30,484-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,1.31,484-1.31,,,,Guests,,Thousands,1/,6718,7491,8155,8157,9501,9867,9410,7869,8556,9972,10691,9689,13250,14731,12043,12507,12655,13092,13954,15351,17072,18875,21394,21764,22614,9556,15288,21302,
484,1.32,484-1.32,,,,Overnights,,Thousands,2/,24910,28278,30574,29729,34361,33970,29665,25291,26011,30227,33623,30236,48780,52746,42904,48152,49064,52350,57830,60204,66175,70489,77623,78697,79893,34142,55834,81505,
583,0,583-0,"MICRONESIA, FEDERATED STATES OF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,1.29,583-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
583,1.30,583-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,1.31,583-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
583,1.32,583-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
498,0,498-0,"MOLDOVA, REPUBLIC OF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Excluding the left side of the river Nistru and the municipality of Bender.
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,1.29,498-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,69,67,63,70,73,60,64,75,89,95.6,93.9,94.4,121,145,160,174,29,69,162,
498,1.30,498-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,174,187,214,201,202,148,163,173.9,190.8,216.1,217.9,252.9,246,297,340,386,70,159,422,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,1.31,498-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,68,66,62,69,72,57,61,71.2,84.6,89.9,89.4,88.8,114,135,149,161,27,63,142,
498,1.32,498-1.32,,,,Overnights,,Thousands,,73,82,62,78,59,85,64,76,84,153,170,202,194,191,135,150,158,174.8,193.4,200,233,221,263,306,352,65,145,382,
492,0,492-0,MONACO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,1.29,492-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
492,1.30,492-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,1.31,492-1.31,,,,Guests,,Thousands,,233,226,259,278,278,300,270,263,235,250,286,313,328,324,265,279,295,292,328,329,331,336,355,347,363,159,218.4,327,
492,1.32,492-1.32,,,,Overnights,,Thousands,,626,643,782,829,814,861,798,765,674,695,803,916,944,944,778,817,853,802,893,902,861,877,902,903,929,390,555.4,823,
496,0,496-0,MONGOLIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,1.29,496-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
496,1.30,496-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,1.31,496-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
496,1.32,496-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
499,0,499-0,MONTENEGRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,1.29,499-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,136,142,188,272,378,984,1031,1044,1088,1201,1264,1324,1350,1560,1662,1877,2077,2510,351,1554,2036,
499,1.30,499-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,912,916,1224,1584,2196,6443,6965,6695,6978,7819,8143,8414,8597,10307,10528,11470,12444,13934,2227,9424,11868,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,1.31,499-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,114,115,127,191,269,545,566,468,486,524,557,604,587,629,699,844,959,1168,180,630,1026,
499,1.32,499-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,717,688,808,1033,1453,3062,3234,2388,2478,2648,2703,2921,2627,2764,3029,3459,3764,4201,602,2573,3787,
500,0,500-0,MONTSERRAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,1.29,500-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
500,1.30,500-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,1.31,500-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,2,2,1.4,1.9,2.5,2.3,2.6,2.8,2.2,2.4,1.2,2.4,2.7,3.5,3.7,3.1,3.9,4.1,3.2,1.1,0.3,..,
500,1.32,500-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
504,0,504-0,MOROCCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Classified hotels, holiday villages, tourist residences, ""Riad"", ""gites"", inns and camping."
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,1.29,504-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15691,..,..,..,15546,18349,19193,18093,18983,21034,23183,..,..,..,
504,1.30,504-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,136612,..,..,..,132076,132459,125470,128758,132585,147898,158051,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,1.31,504-1.31,,,,Guests,,Thousands,1/,2123,2238,2541,2798,3217,3388,3083,2633,2446,2874,3470,3815,3910,3824,3669,4078,3456,3570,4026,4219,3676,3692,4634,5359,5606,1081,876,3424,
504,1.32,504-1.32,,,,Overnights,,Thousands,1/,7780,7886,8645,9702,10846,11268,10293,8866,8515,10307,12259,13346,13703,13068,12521,13955,12419,12548,14073,14416,12556,12714,15057,16866,17406,3470,2819,11070,
508,0,508-0,MOZAMBIQUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,1.29,508-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
508,1.30,508-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,1.31,508-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,116,119,96,162,250,238,257,257,237,268,278,248,260,273,256,241,177,213,229,100,98,..,
508,1.32,508-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,274,259,254,403,389,518,479,456,491,518,579,425,434,551,410,384,300,392,388,230,228,..,
104,0,104-0,MYANMAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ State-run hotels and similar establishments only. The increase in the total for the year 2014 is due to the sum of arrivals from China, India, Thailand and Myanmar Border Checkpoints with 7 days stay border pass and arrivals from International Entry Points."
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
