INDEX,Unnamed: 1,Unnamed: 2,1. INBOUND TOURISM: Arrivals by mode of transport,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.,S.,C. & S.,Basic data and indicators,,,,,Units,Notes,Series,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
662,1.21,662-1.21,,,,Water,,Thousands,,,185,196,328,..,..,..,..,..,..,..,..,..,..,16,18,16,23,16,15.4,15,24,28.1,37.3,41.1,46,7.7,1.5,14.1,
662,1.22,662-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
670,0,670-0,SAINT VINCENT AND THE GRENADINES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Including cruise ship and yacht passengers.
670,1.19,670-1.19,,,Total,,,Thousands,,TF,218,216,200,202,223,256,254,247,241,262,256,306,327,250,271,231,208,199.8,200,205,207,227,303.6,356.4,398.9,154.79999999999998,56.8,210.1,
670,1.20,670-1.20,,,,Air,,Thousands,,,91,88,93,88,86,94,86,90,92,100,104,106,96,90,81,78,78,77.4,74,73,77,80,78,81.4,85.6,27.2,24.4,59.4,
670,1.21,670-1.21,,,,Water,,Thousands,1/,,127,128,107,114,137,162,168,157,149,162,152,200,231,160,190,153,130,122.4,126,132,130,147,225.6,275,313.3,127.6,32.4,150.7,
670,1.22,670-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
882,0,882-0,SAMOA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,1.19,882-1.19,,,Total,,,Thousands,,VF,..,..,..,78,85,88,88,89,92,98,102,116,122,122,129,130,128,135,125,132,139,146,157.5,172.4,181,23.9,2.6,50.6,
882,1.20,882-1.20,,,,Air,,Thousands,,,..,..,..,76,81,85,85,86,89,94,99,112,118,118,127,127,125,132,122,129,135,140,153.5,167.6,174,20.5,1.1,47.2,
882,1.21,882-1.21,,,,Water,,Thousands,,,..,..,..,2,4,3,3,3,3,4,3,4,4,4,2,3,3,3,3,3,4,6,4,4.8,7,3.4,1.5,3.4,
882,1.22,882-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
674,0,674-0,SAN MARINO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Including Italian visitors. Since 2016, new statistics methodology."
674,1.19,674-1.19,,,Total,,,Thousands,1/,VF,3368,3345,3308,3264,3148,3071,3036,3102,2882,2812,2107,2136,2164,2112,2056,1976,2038,1869,1905,2004,1888,2000,1937,1874,1904,1015,1354,..,
674,1.20,674-1.20,,,,Air,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
674,1.21,674-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
674,1.22,674-1.22,,,,Land,,Thousands,,,3368,3345,3308,3264,3148,3071,3036,3102,2882,2812,2107,2136,2164,2112,2056,1976,2038,1869,1905,2004,1888,2000,1937,1874,1904,1015,1354,..,
678,0,678-0,SAO TOME AND PRINCIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,1.19,678-1.19,,,Total,,,Thousands,,TF,6.2,6.4,4.8,5.6,5.8,7.1,7.5,9.2,10,10.6,15.8,12.3,11.8,14.5,15.2,8,..,..,..,..,23.58,28.866,29.9,33.400000000000006,34.9,10.7,15.1,..,
678,1.20,678-1.20,,,,Air,,Thousands,,,6.2,6.4,4.8,5.6,5.8,7.1,7.5,9.2,10,10.6,15.8,11.9,11,14.2,13.7,7.7,..,..,..,..,21.162,27,29.7,32.7,34.9,10.7,15.1,..,
678,1.21,678-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,0.4,0.8,0.3,1.5,0.3,..,..,..,..,2.418,1.866,0.2,0.7,..,..,..,..,
678,1.22,678-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
682,0,682-0,SAUDI ARABIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,1.19,682-1.19,,,Total,,,Thousands,,TF,4400,..,..,..,..,..,..,..,..,8599,8076,8620,11530,14758,10897,10850,14179,16332,15772,18260.3,17994,18044.4,16108.9,15334,17525.6,4138.2,3477.2,101337.8,
682,1.20,682-1.20,,,,Air,,Thousands,,,1834,..,..,..,..,..,..,..,..,4194,4287,4857,7341,9282,5301,7006,8778,10756,10860,12394.8,11967,13590.8,12444.3,11980,14081.4,3226.8,2424,94190.6,
682,1.21,682-1.21,,,,Water,,Thousands,,,275,..,..,..,..,..,..,..,..,581,488,270,581,1020,289,228,5,1,19,68.8,48,89.6,67.2,75,100.4,16.5,6.6,92,
682,1.22,682-1.22,,,,Land,,Thousands,,,2291,..,..,..,..,..,..,..,..,3824,3301,3493,3608,4456,5307,3616,5396,5575,4893,5796.7,5979,4364,3597.4,3279,3343.8,894.9,1046.6,7055.2,
686,0,686-0,SENEGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ From 2008 estimated data.
686,1.19,686-1.19,,,Total,,,Thousands,1/,VF,..,..,..,..,..,..,..,..,..,677,779,876,879,877,815,906,976.5,967,1069.1,976.2,1014.3000000000001,1218.5,1375.5,..,..,..,..,..,
686,1.20,686-1.20,,,,Air,,Thousands,,,..,..,..,..,..,..,..,..,..,523,564,522,487,502,469,507,488,466,499,731.2,766.5,868.6,936.9,..,..,..,..,..,
686,1.21,686-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,10,9,10,4,10,5,6,9,5,6.5,13.2,7.7,8.5,10.5,..,..,..,..,..,
686,1.22,686-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,144,206,344,388,365,341,393,479.5,496,563.6,231.8,240.1,341.4,428.1,..,..,..,..,..,
688,0,688-0,SERBIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,1.19,688-1.19,,,Total,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
688,1.20,688-1.20,,,,Air,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
688,1.21,688-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
688,1.22,688-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
891,0,891-0,SERBIA AND MONTENEGRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,1.19,891-1.19,,,Total,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
891,1.20,891-1.20,,,,Air,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
891,1.21,891-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
891,1.22,891-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
690,0,690-0,SEYCHELLES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,1.19,690-1.19,,,Total,,,Thousands,,TF,121,131,130,128,124,130,130,132,122,121,129,141,161,159,157,175,194,208,230.29999999999998,233,276,303,350,361.8,384.2,114.8,182.9,332,
690,1.20,690-1.20,,,,Air,,Thousands,,,115,126,125,124,121,127,127,129,119,117,125,137,159,156,155,174,193,207,229.6,232,275,302,348,355.8,371.9,108.3,182.3,330.5,
690,1.21,690-1.21,,,,Water,,Thousands,,,6,5,5,4,3,3,3,3,3,4,4,4,2,3,2,1,1,1,0.7,1,1,1,2,6,12.3,6.5,0.6,1.5,
690,1.22,690-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
694,0,694-0,SIERRA LEONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,1.19,694-1.19,,,Total,,,Thousands,,TF,13.8,21.9,7.5,12.9,10.6,15.8,24.1,28.4,38.1,43.6,40,33.7,32.2,36,37,39,52,60,81,44,24,54,51,57,63,24,40,..,
694,1.20,694-1.20,,,,Air,,Thousands,,,13.8,21.9,7.5,12.9,10.6,15.8,24.1,28.4,38.1,43.6,40,33.7,32.2,36,37,39,52,60,81,44,24,54,51,57,63,24,40,..,
694,1.21,694-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
694,1.22,694-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
702,0,702-0,SINGAPORE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Excluding arrivals of Malaysian citizens by land.
702,1.19,702-1.19,,,Total,,,Thousands,1/,VF,7137,7292,7198,6241,6958,7692,7522,7568,6127,8329,8943,9752,10285,10116,9683,11642,13171,14496,15568,15095.099999999999,15231.5,16403.4,17424.6,18508,19116.1,2742.4,330,6305.799999999999,
702,1.20,702-1.20,,,,Air,,Thousands,,,5384,5463,5362,4687,5142,5658,5404,5394,4232,5728,6267,6758,7172,7234,7228,8845,10142,11109,11852,11693.4,11831.1,12651.7,13547.8,14330,14876.6,2114.2,317,5400,
702,1.21,702-1.21,,,,Water,,Thousands,,,816,896,972,830,1018,1157,1197,1177,1028,1332,1364,1571,1538,1322,1154,1266,1328,1464,1518,1543.3,1602.5,1676.3,1760.9,2057,2211.7,390.9,8.1,543.4,
702,1.22,702-1.22,,,,Land,,Thousands,,,937,933,864,724,798,877,921,997,867,1269,1312,1423,1575,1560,1301,1531,1701,1923,2198,1858.4,1797.9,2075.4,2115.9,2121,2027.8,237.3,4.9,362.4,
658,0,658-0,SINT EUSTATIUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,1.19,658-1.19,,,Total,,,Thousands,,VF,25,24,25,25,25,27,30,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
658,1.20,658-1.20,,,,Air,,Thousands,,,20,20,19,19,19,19,20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
658,1.21,658-1.21,,,,Water,,Thousands,,,5,4,6,6,6,8,10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
658,1.22,658-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
663,0,663-0,SINT MAARTEN (DUTCH PART),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Arrivals at Juliana Airport (including visitors destined to Saint Maarten, French side).
2/ Cruise passengers."
663,1.19,663-1.19,,,Total,,,Thousands,,VF,1024,1022,1325,1339,1061,1300,1271,1436,1600,1823,1956,1890,1891,1821,1655,1956,2080,2210,2253,2502,2407,2197,1640,1775,1952,542,482,1217,
663,1.20,663-1.20,,,,Air,,Thousands,1/,,460,365,439,458,445,432,403,381,428,475,468,468,469,475,440,443,424,457,467,500,505,528,402,178,320,106,249,373,
663,1.21,663-1.21,,,,Water,,Thousands,2/,,564,657,886,881,616,868,868,1055,1172,1348,1488,1422,1422,1346,1215,1513,1656,1753,1786,2002,1902,1669,1238,1597,1632,436,233,844,
663,1.22,663-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
703,0,703-0,SLOVAKIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,1.19,703-1.19,,,Total,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
703,1.20,703-1.20,,,,Air,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
703,1.21,703-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
703,1.22,703-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
705,0,705-0,SLOVENIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Aggregates from accommodation survey, shares from 3 yearly surveys on foreign tourists in Slovenia."
705,1.19,705-1.19,,,Total,,,Thousands,1/,TCE,731,832,974,977,885,1090,1219,1302,1373,1499,1555,1617,1751,1958,1824,2048.9,2236.1,2376.6,2501.8,2675.1000000000004,3022,3396.9,3990.7,4425.1,4702,1215,1824,3919,
705,1.20,705-1.20,,,,Air,,Thousands,,,62,75,90,88,80,202,226,241,264,288,298,336,364,407,390,438.5,478.5,491.4,517.3,553.1,900.1,1011.7,1188.6,1318,1500,388,281,603,
705,1.21,705-1.21,,,,Water,,Thousands,,,1,1,2,2,2,2,2,2,1,1,2,2,2,2,..,..,..,2,2.2,2.3,2.4,2.7,3.1,3.5,1,..,..,..,
705,1.22,705-1.22,,,,Land,,Thousands,,,668,756,882,887,803,886,991,1059,1108,1210,1255,1279,1385,1549,1434,1610.4,1757.6,1883.2,1982.3000000000002,2119.7000000000003,2119.5,2382.5,2799,3103.6000000000004,3201,827,1543,3316,
90,0,90-0,SOLOMON ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Arrivals by air. 2004: without 1st and 2nd quarters; 2005: without 1st quarter.
90,1.19,90-1.19,,,Total,,,Thousands,1/,TF,..,..,..,..,..,..,..,..,..,5.6,9.4,11.5,13.7,16.3,18.3,20.5,22.9,23.9,24.4,20.1,21.6,23.2,25.7,27.9,28.9,4.4,0.7,..,
90,1.20,90-1.20,,,,Air,,Thousands,,,..,..,..,..,..,..,..,..,..,5.6,9.4,11.5,13.7,16.3,18.3,20.5,22.9,23.9,24.4,20.1,21.6,23.2,25.7,27.9,28.9,4.4,0.7,..,
90,1.21,90-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
90,1.22,90-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
706,0,706-0,SOMALIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,1.19,706-1.19,,,Total,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
706,1.20,706-1.20,,,,Air,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
706,1.21,706-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
706,1.22,706-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
710,0,710-0,SOUTH AFRICA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ 1995-2008: excluding arrivals for work and contract workers.
Since 2009 a new methodology has been applied and therefore, the information is not comparable to previous years.
Since 2014 a new methodology has been applied and therefore, the information is not comparable to previous years. From 2014 excluding transit."
710,1.19,710-1.19,,,Total,,,Thousands,1/,TF,4684,5186,5170,5898,6026,6000,5908,6549,6640,6815,7518,8509,9208,9729,7012,8074,8339,9188,9537,9549,8903.8,10044.2,10285.1,10472.1,10228.7,2802.3,2255.6,5698,
710,1.20,710-1.20,,,,Air,,Thousands,,,1136,1230,1329,1463,1523,1597,1596,1885,1980,2025,2127,2318,2501,2581,2152,2739,2503,2937,3164,2573,2535.5,2893.3,3060.3,3088.5,3006.3,773.8,605.6,1837.6,
710,1.21,710-1.21,,,,Water,,Thousands,,,26,30,37,38,49,26,17,18,5,3,3,7,5,2,1,5,9,11,7,4,6.8,11.3,9.1,15.6,16.1,10.2,0.3,5.6,
710,1.22,710-1.22,,,,Land,,Thousands,,,3522,3926,3804,4397,4454,4377,4295,4646,4655,4787,5388,6184,6702,7146,4859,5330,5827,6240,6366,6972,6361.5,7139.6,7215.7,7368,7206.3,2018.3,1649.7,3854.8,
728,0,728-0,SOUTH SUDAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,1.19,728-1.19,,,Total,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
728,1.20,728-1.20,,,,Air,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
728,1.21,728-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
728,1.22,728-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
724,0,724-0,SPAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Source: Frontur (Statistics of tourists’ flows at frontiers).
2015: data calculated by extrapolating the data of Turespaña until September to calculate the data for October, November and December. Since October 2015 this operation is carried out by the National Statistics Institute - INE.
2016: break in the series. The data are not comparable with those of previous years."
724,1.19,724-1.19,,,Total,,,Thousands,1/,TF,32971,34027,37131,41892,45440,46402,48565,50330,50854,52430,55913,58005,58665,57192,52178,52677,56177,57464.3,60676,64939,68169.5,75315,81868.6,82808.40000000001,83509.2,18933.1,31180.9,71659.2,
724,1.20,724-1.20,,,,Air,,Thousands,,,23934,24658,27677,30457,32574,34380,35331,34947,36923,38524,40730,42445,44324,44397,40233,40558.9,44614,46159.4,48763,51823,54364.6,60343.7,66639.5,67545.7,68691.9,13657.7,24431.9,59307.8,
724,1.21,724-1.21,,,,Water,,Thousands,,,..,..,..,601,1085,1083,1256,1225,1521,1511,1772,1460,1456,1452,1398,1441.5,1416,1078.5,908,859,976.1,1635.4,1965.7,2012.1,1720.8,223.3,227,1152.2,
724,1.22,724-1.22,,,,Land,,Thousands,,,9037,9369,9454,10834,11781,10939,11978,14158,12410,12395,13411,14100,12885,11343,10547,10676.6,10147,10226.4,11005,12257,12828.8,13335.9,13263.400000000001,13250.6,13096.5,5052.099999999999,6522,11199.2,
144,0,144-0,SRI LANKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Excluding nationals residing abroad.
144,1.19,144-1.19,,,Total,,,Thousands,1/,TF,403.3,302.2,366.4,381.3,436.2,400.3,337.2,393,500.2,566.2,549.3,559.4,494.3,438.1,447.4,654.4,856,1005.61,1274,1527.2,1798,2050.9,2116,2333.7000000000003,1913.7,507.70000000000005,194,720,
144,1.20,144-1.20,,,,Air,,Thousands,,,403,302,366,381,436,400,337,393,500,566,549,559,494,438,447,654,854,1002.47,1248,1500.5,1773,2026.6,2090.4,2247.9,1814.9,479.6,194,716.7,
144,1.21,144-1.21,,,,Water,,Thousands,,,0.3,0.2,0.4,0.3,0.2,0.3,0.2,..,0.2,0.2,0.3,0.4,0.3,0.1,0.4,0.4,2,3.14,26,26.7,25,24.3,25.6,85.8,98.8,28.1,..,3.3,
144,1.22,144-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
275,0,275-0,STATE OF PALESTINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,1.19,275-1.19,,,Total,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
275,1.20,275-1.20,,,,Air,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
275,1.21,275-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
275,1.22,275-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
736,0,736-0,SUDAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ From 2005 including nationals residing abroad.
736,1.19,736-1.19,,,Total,,,Thousands,1/,TF,29,38,30,36,39,38,50,52,51,62,246,328,436,440,420,495,536,574.6,591.3,683.6,..,799,812,..,..,..,..,..,
736,1.20,736-1.20,,,,Air,,Thousands,,,29,38,30,30,33,32,42,42,40,51,197,318,361,364,294,287,311,402.2,413.9,478.5,..,551,561,..,..,..,..,..,
736,1.21,736-1.21,,,,Water,,Thousands,,,..,..,..,4,4,4,5,7,8,8,37,7,59,58,84,198,214,114.9,118.3,191.4,..,160,162,..,..,..,..,..,
736,1.22,736-1.22,,,,Land,,Thousands,,,..,..,..,2,2,2,3,3,3,3,12,3,16,18,42,10,11,57.5,59.1,13.7,..,88,89,..,..,..,..,..,
740,0,740-0,SURINAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,1.19,740-1.19,,,Total,,,Thousands,,TF,69,74,78,70,72,72,68,60,99,91,160,154,167,151,151,205,220,240,249,252,227.7,257,278,..,..,..,..,..,
740,1.20,740-1.20,,,,Air,,Thousands,,,43,53,61,55,57,57,54,60,82,75,122,119,134,120,113,146,150,155,149,154,140.4,167,199.9,..,..,..,..,..,
740,1.21,740-1.21,,,,Water,,Thousands,,,26,21,17,15,15,15,14,..,17,16,38,35,33,31,38,59,70,85,100,98,87.3,90,78.1,..,..,..,..,..,
740,1.22,740-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
752,0,752-0,SWEDEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ 2001-2002: data according to IBIS-Survey (Incoming Visitors to Sweden) during the years 2001 to 2003, (no data collected before 2001 or after 2003). Source: Swedish Tourist Authority and Statistics Sweden.
Data for 2011-2014 according to new national border survey (IBIS, Incoming Visitors to Sweden). No data collected during 2004 to 2010. The new border survey (IBIS) started in 2011. Source: Swedish Agency for Economic and Regional Growth. No data collected in 2015-2019."
752,1.19,752-1.19,,,Total,,,Thousands,1/,VF,..,..,..,..,..,..,7436,7458,..,..,..,..,..,..,..,..,19404,20011,18804,19945,..,..,..,..,..,..,..,..,
752,1.20,752-1.20,,,,Air,,Thousands,,,..,..,..,..,..,..,3083,2700,..,..,..,..,..,..,..,..,3689,4662,4509,4503,..,..,..,..,..,..,..,..,
752,1.21,752-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,2221,2558,..,..,..,..,..,..,..,..,7019,7630,7036,7032,..,..,..,..,..,..,..,..,
752,1.22,752-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,2132,2200,..,..,..,..,..,..,..,..,8696,7719,7259,8410,..,..,..,..,..,..,..,..,
756,0,756-0,SWITZERLAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,1.19,756-1.19,,,Total,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
