INDEX,Unnamed: 1,Unnamed: 2,5. EMPLOYMENT: Number of employees by tourism industries,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.,S.,C. & S.,Basic data and indicators,,,,,Units,Notes,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
208,5.6,208-5.6,,,,Travel agencies and other reservation services activities,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,6.613,7.142,5.9,5.2,5.2,5.2,5.3,5.3,5.603,5.621,5.91,6.207,6.125,6.3,4,4,4.9,
208,5.7,208-5.7,,,,Other tourism industries,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
262,0,262-0,DJIBOUTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Number of employees by tourism industries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,5.1,262-5.1,,,Total,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.6510000000000002,1.8920000000000001,
262,5.2,262-5.2,,,,Accommodation services for visitors (hotels and similar establishments),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.905,0.971,
262,5.3,262-5.3,,,,Other accommodation services,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.07,0.07,
262,5.4,262-5.4,,,,Food and beverage serving activities,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.555,0.789,
262,5.5,262-5.5,,,,Passenger transportation,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
262,5.6,262-5.6,,,,Travel agencies and other reservation services activities,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.026,0.032,
262,5.7,262-5.7,,,,Other tourism industries,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.095,0.03,
212,0,212-0,DOMINICA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Number of employees by tourism industries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,5.1,212-5.1,,,Total,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
212,5.2,212-5.2,,,,Accommodation services for visitors (hotels and similar establishments),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
212,5.3,212-5.3,,,,Other accommodation services,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
212,5.4,212-5.4,,,,Food and beverage serving activities,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
212,5.5,212-5.5,,,,Passenger transportation,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
212,5.6,212-5.6,,,,Travel agencies and other reservation services activities,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
212,5.7,212-5.7,,,,Other tourism industries,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
214,0,214-0,DOMINICAN REPUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Number of employees by tourism industries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,5.1,214-5.1,,,Total,,,Thousands,,..,..,..,..,..,..,..,..,..,..,172.10000000000002,188.3,190.3,195.5,196.2,195.39999999999998,194.8,201.2,216.5,219.89999999999998,254.2,315.1,160.10000000000002,168.50000000000003,174.4,109.3,189.6,..,
214,5.2,214-5.2,,,,Accommodation services for visitors (hotels and similar establishments),,Thousands,,..,..,..,..,..,..,..,..,..,..,49.2,53.8,54.4,55.9,56.1,55.8,55.7,57.5,61.8,62.2,71.7,88.7,92.1,95.7,95.4,52.4,95.3,..,
214,5.3,214-5.3,,,,Other accommodation services,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
214,5.4,214-5.4,,,,Food and beverage serving activities,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.2,52.3,58.9,46.2,77.5,..,
214,5.5,214-5.5,,,,Passenger transportation,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.5,2.8,2.6,0.7,2.1,..,
214,5.6,214-5.6,,,,Travel agencies and other reservation services activities,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.4,10.9,10.7,6.6,9.1,..,
214,5.7,214-5.7,,,,Other tourism industries,,Thousands,,..,..,..,..,..,..,..,..,..,..,122.9,134.5,135.9,139.6,140.1,139.6,139.1,143.7,154.7,157.7,182.5,226.4,6.9,6.8,6.8,3.4,5.6,..,
218,0,218-0,ECUADOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Number of employees by tourism industries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ 2019: provisional data.
218,5.1,218-5.1,,,Total,,,Thousands,1/,49.315,48.717,51.459999999999994,54.666999999999994,55.453,56.537,60.215,62.568000000000005,67.126,68.354,72.106,78.53099999999999,77.03200000000001,84.66799999999998,90.14499999999998,92.80000000000001,102.4,106.29999999999998,114.1,122.10000000000001,135,136.20000000000002,132.1,134.49999999999997,134.5,90.58800000000002,119.563,49.205000000000005,
218,5.2,218-5.2,,,,Accommodation services for visitors (hotels and similar establishments),,Thousands,,13.789,14.931,15.434,16.987,16.957,17.246,17.82,19.195,19.886,19.915,21.684,22.636,21.653,23.875,24.86,26.1,28.1,29.6,31.9,33.5,35.5,33.1,27.9,28.4,28.3,9.516,24.767,7.631,
218,5.3,218-5.3,,,,Other accommodation services,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
218,5.4,218-5.4,,,,Food and beverage serving activities,,Thousands,,26.926,25.666,26.926,27.746,27.463,27.496,29.696,30.146,33.51,34.831,37.173,41.745,42.977,49.04,53.87,54.6,61.6,65.1,69.8,75.6,85.4,88.2,88.6,89.8,88.9,68.867,78.151,29.611,
218,5.5,218-5.5,,,,Passenger transportation,,Thousands,,2.082,1.796,..,..,..,..,..,..,..,..,..,..,2.7,2.8,2.534,2.8,2.7,2.7,3,2.9,3,3.2,3,3.2,3.3,3.197,3.129,3.141,
218,5.6,218-5.6,,,,Travel agencies and other reservation services activities,,Thousands,,4.071,3.595,4.071,4.483,5.015,5.407,6.198,6.679,6.71,6.671,5.539,5.877,5.793,6.258,6.18,6.4,7.6,7.8,8.2,8.7,9.5,8.7,8.4,9,9.7,6.108,9.616,6.88,
218,5.7,218-5.7,,,,Other tourism industries,,Thousands,,2.447,2.729,5.029,5.451,6.018,6.388,6.501,6.548,7.02,6.937,7.71,8.273,3.909,2.695,2.701,2.9,2.4,1.1,1.2,1.4,1.6,3,4.2,4.1,4.3,2.9,3.9,1.942,
818,0,818-0,EGYPT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Number of employees by tourism industries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,5.1,818-5.1,,,Total,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1644.1000000000001,1655.0000000000002,1706.6999999999998,1698.8,1752,1993,..,..,..,..,..,..,..,
818,5.2,818-5.2,,,,Accommodation services for visitors (hotels and similar establishments),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,162.8,137.7,153,133.4,128,153,..,..,..,..,..,..,..,
818,5.3,818-5.3,,,,Other accommodation services,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.7,9.5,13.9,23.5,28,36,..,..,..,..,..,..,..,
818,5.4,818-5.4,,,,Food and beverage serving activities,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,365.9,326.4,366,382.4,408,488,..,..,..,..,..,..,..,
818,5.5,818-5.5,,,,Passenger transportation,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,928.4,1017.6,1028.8,1022.7,1069,1180,..,..,..,..,..,..,..,
818,5.6,818-5.6,,,,Travel agencies and other reservation services activities,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.4,84.4,70.1,58.2,48,63,..,..,..,..,..,..,..,
818,5.7,818-5.7,,,,Other tourism industries,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.9,79.4,74.9,78.6,71,73,..,..,..,..,..,..,..,
222,0,222-0,EL SALVADOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Number of employees by tourism industries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,5.1,222-5.1,,,Total,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,42.1,42.300000000000004,40.8,40.9,42.7,44.6,45.6,48.400000000000006,48.7,50,52.300000000000004,55,57.10000000000001,52.2,55.9,63.5,
222,5.2,222-5.2,,,,Accommodation services for visitors (hotels and similar establishments),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,4.3,4.9,5,5,5.5,4.6,4.6,4.7,5.4,5.9,5.9,5.6,5.7,4.7,4.6,5.5,
222,5.3,222-5.3,,,,Other accommodation services,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
222,5.4,222-5.4,,,,Food and beverage serving activities,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,16.1,15.4,18.1,16.9,17.3,19,19.8,20.8,21.5,23.4,25.1,26.8,28.1,26.1,28.9,33.5,
222,5.5,222-5.5,,,,Passenger transportation,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,13.1,13.4,11.2,7.7,7.7,8.3,13.5,13.7,13.6,13.7,12.2,10.8,11.1,10.3,10.5,11.8,
222,5.6,222-5.6,,,,Travel agencies and other reservation services activities,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
222,5.7,222-5.7,,,,Other tourism industries,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,8.6,8.6,6.5,11.3,12.2,12.7,7.7,9.2,8.2,7,9.1,11.8,12.2,11.1,11.9,12.7,
226,0,226-0,EQUATORIAL GUINEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Number of employees by tourism industries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,5.1,226-5.1,,,Total,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
226,5.2,226-5.2,,,,Accommodation services for visitors (hotels and similar establishments),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
226,5.3,226-5.3,,,,Other accommodation services,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
226,5.4,226-5.4,,,,Food and beverage serving activities,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
226,5.5,226-5.5,,,,Passenger transportation,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
226,5.6,226-5.6,,,,Travel agencies and other reservation services activities,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
226,5.7,226-5.7,,,,Other tourism industries,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
232,0,232-0,ERITREA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Number of employees by tourism industries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,5.1,232-5.1,,,Total,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
232,5.2,232-5.2,,,,Accommodation services for visitors (hotels and similar establishments),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
232,5.3,232-5.3,,,,Other accommodation services,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
232,5.4,232-5.4,,,,Food and beverage serving activities,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
232,5.5,232-5.5,,,,Passenger transportation,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
232,5.6,232-5.6,,,,Travel agencies and other reservation services activities,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
232,5.7,232-5.7,,,,Other tourism industries,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
233,0,233-0,ESTONIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Number of employees by tourism industries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,5.1,233-5.1,,,Total,,,Thousands,,..,..,..,..,..,..,..,..,..,..,17.5,19.900000000000002,21.8,22.099999999999998,19.9,19.7,20.2,21,21.900000000000002,23.6,25.200000000000003,26.400000000000002,28.200000000000003,26.8,28.4,24,23.8,..,
233,5.2,233-5.2,,,,Accommodation services for visitors (hotels and similar establishments),,Thousands,,..,..,..,..,..,..,..,..,..,..,4.8,5.2,5.8,6.3,5.6,5.3,5.8,5.8,5.9,6.2,6.8,7.2,7.3,7.1,7,5.6,5.3,..,
233,5.3,233-5.3,,,,Other accommodation services,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,0.6,0.7,..,0.6,0.6,..,..,..,..,..,..,..,..,..,..,..,..,
233,5.4,233-5.4,,,,Food and beverage serving activities,,Thousands,,..,..,..,..,..,..,..,..,..,..,11,12.3,13.6,14.1,12.2,12.4,12.9,13.7,14.4,15.9,16.8,17.6,19.1,17.9,19.5,16.8,17.2,..,
233,5.5,233-5.5,,,,Passenger transportation,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
233,5.6,233-5.6,,,,Travel agencies and other reservation services activities,,Thousands,,..,..,..,..,..,..,..,..,..,..,1.7,1.8,1.7,1.7,1.5,1.4,1.5,1.5,1.6,1.5,1.6,1.6,1.8,1.8,1.9,1.6,1.3,..,
233,5.7,233-5.7,,,,Other tourism industries,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
748,0,748-0,ESWATINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Number of employees by tourism industries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,5.1,748-5.1,,,Total,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,11.931000000000001,..,..,14.363000000000001,..,..,..,..,..,..,..,..,..,..,..,..,
748,5.2,748-5.2,,,,Accommodation services for visitors (hotels and similar establishments),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,1.29,..,..,2.49,..,..,..,..,..,..,..,..,..,..,..,..,
748,5.3,748-5.3,,,,Other accommodation services,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
748,5.4,748-5.4,,,,Food and beverage serving activities,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,3.541,..,..,3.397,..,..,..,..,..,..,..,..,..,..,..,..,
748,5.5,748-5.5,,,,Passenger transportation,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,6.19,..,..,6.866,..,..,..,..,..,..,..,..,..,..,..,..,
748,5.6,748-5.6,,,,Travel agencies and other reservation services activities,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,0.453,..,..,0.278,..,..,..,..,..,..,..,..,..,..,..,..,
748,5.7,748-5.7,,,,Other tourism industries,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,0.457,..,..,1.332,..,..,..,..,..,..,..,..,..,..,..,..,
230,0,230-0,ETHIOPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Number of employees by tourism industries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,5.1,230-5.1,,,Total,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
230,5.2,230-5.2,,,,Accommodation services for visitors (hotels and similar establishments),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
230,5.3,230-5.3,,,,Other accommodation services,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
230,5.4,230-5.4,,,,Food and beverage serving activities,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
230,5.5,230-5.5,,,,Passenger transportation,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
230,5.6,230-5.6,,,,Travel agencies and other reservation services activities,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
230,5.7,230-5.7,,,,Other tourism industries,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
242,0,242-0,FIJI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Number of employees by tourism industries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,5.1,242-5.1,,,Total,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
242,5.2,242-5.2,,,,Accommodation services for visitors (hotels and similar establishments),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
242,5.3,242-5.3,,,,Other accommodation services,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
242,5.4,242-5.4,,,,Food and beverage serving activities,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
242,5.5,242-5.5,,,,Passenger transportation,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
242,5.6,242-5.6,,,,Travel agencies and other reservation services activities,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
242,5.7,242-5.7,,,,Other tourism industries,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
246,0,246-0,FINLAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Number of employees by tourism industries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Tourism Satellite Account (TSA) data.
246,5.1,246-5.1,,,Total,,,Thousands,1/,..,..,..,..,..,..,..,..,..,..,..,..,130.5,..,..,..,130.4,136.5,136.7,139.2,137.4,139.5,138.89999999999998,147.7,154.1,131.4,133.4,..,
246,5.2,246-5.2,,,,Accommodation services for visitors (hotels and similar establishments),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,16.4,..,..,..,14.5,14.8,14.5,14.6,15,14.9,15.1,16,16.3,13.7,13.7,..,
246,5.3,246-5.3,,,,Other accommodation services,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
246,5.4,246-5.4,,,,Food and beverage serving activities,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,62.3,..,..,..,61.6,63.5,63.8,65.7,66.4,67.6,69.3,72.6,77.3,66.3,68.7,..,
246,5.5,246-5.5,,,,Passenger transportation,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,35.9,..,..,..,33.9,37.7,37.5,37.8,35.1,35.5,32.7,37.6,38,31.8,31,..,
246,5.6,246-5.6,,,,Travel agencies and other reservation services activities,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,4.4,..,..,..,2.2,2,2,2.1,2.2,2.7,2.8,2.8,2.9,2.3,2.2,..,
246,5.7,246-5.7,,,,Other tourism industries,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,11.5,..,..,..,18.2,18.5,18.9,19,18.7,18.8,19,18.7,19.6,17.3,17.8,..,
250,0,250-0,FRANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Number of employees by tourism industries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Scope: private employment in France (incl. Overseas Departments) 31/12; Source: ACOSS.
2/ Short-term rentals (cars, sports and leisure equipment), amusement and theme park activities and other recreational and leisure activities, management of museums, historic sites, tourist attractions, botanical and zoological gardens and nature reserves, organization of gambling and betting activities, cable cars and ski lifts."
250,5.1,250-5.1,,,Total,,,Thousands,1/,..,..,..,..,..,..,..,..,..,..,..,952.1580000000001,1236.5110432500649,1211.6,1218.3,1232.4,1245,1251.6200000000001,1246.515,1254.401,1270.0453078921066,1301.2976684101027,1346.7,1368.1999999999998,1495.7999999999997,1340.1,..,..,
250,5.2,250-5.2,,,,Accommodation services for visitors (hotels and similar establishments),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,183.59,197.2871383913736,180.6,176.9,174.8,176.4,172.982,170.231,171.813,171.774,172.274,173.4,176,178.7,147.3,..,..,
250,5.3,250-5.3,,,,Other accommodation services,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,38.427,53.866312036983466,41.9,41.3,40.5,40.1,40.924,40.809,40.359,40.472,40.926,41.4,40.6,54.5,47,..,..,
250,5.4,250-5.4,,,,Food and beverage serving activities,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,507.692,559.2882105993205,544.2,557.4,570,588.6,602.692,603.085,610.663,627.177,656.105,691.8,710.3,860.3,782.3,..,..,
250,5.5,250-5.5,,,,Passenger transportation,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,101.12,283.83641334068346,284.4,286,281.2,275.4,276.76,274.68,273.557,271.64830789210663,270.4766684101025,271.7,274.7,200.6,183.9,..,..,
250,5.6,250-5.6,,,,Travel agencies and other reservation services activities,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,48.173,52.974186025934166,51.3,49.4,47.9,47.8,47.247,46.635,45.749,45.471,44.903,45.2,45.5,46.1,39.6,..,..,
250,5.7,250-5.7,,,,Other tourism industries,,Thousands,2/,..,..,..,..,..,..,..,..,..,..,..,73.156,89.25878285576984,109.2,107.3,118,116.7,111.015,111.075,112.26,113.503,116.613,123.2,121.1,155.6,140,..,..,
254,0,254-0,FRENCH GUIANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Number of employees by tourism industries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,5.1,254-5.1,,,Total,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
254,5.2,254-5.2,,,,Accommodation services for visitors (hotels and similar establishments),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
254,5.3,254-5.3,,,,Other accommodation services,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
254,5.4,254-5.4,,,,Food and beverage serving activities,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
254,5.5,254-5.5,,,,Passenger transportation,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
254,5.6,254-5.6,,,,Travel agencies and other reservation services activities,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
254,5.7,254-5.7,,,,Other tourism industries,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
258,0,258-0,FRENCH POLYNESIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Number of employees by tourism industries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,5.1,258-5.1,,,Total,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.517,10.138999999999998,9.909,9.771,9.818000000000001,10.097999999999999,10.232000000000001,10.399999999999999,11.1,11.500000000000002,11.800000000000002,9.899999999999999,11,..,
258,5.2,258-5.2,,,,Accommodation services for visitors (hotels and similar establishments),,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.39,4.178,4.124,4.072,4.079,4.317,4.453,4.6,4.9,5,5.2,3.5,4.4,..,
258,5.3,258-5.3,,,,Other accommodation services,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
258,5.4,258-5.4,,,,Food and beverage serving activities,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.099,2.057,1.967,1.929,1.987,1.94,1.966,2,2.1,2.2,2.2,2.1,2.4,..,
258,5.5,258-5.5,,,,Passenger transportation,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.484,3.38,3.32,3.248,3.205,3.273,3.313,3.3,3.5,3.6,3.7,3.6,3.6,..,
